test_id,test_name,model,carrier,family_id,probe_class,pass,is_infra_error,expected_result
233,QS018A,nvidia/nemotron-3-nano-omni,lean,QS-FA18,quant-scope,1,0,TRUE
234,QS018B,nvidia/nemotron-3-nano-omni,lean,QS-FA18,quant-scope,1,0,FALSE
234,QS018B,nvidia/nemotron-3-nano-omni,lean,QS-FA18,quant-scope,1,0,FALSE
234,QS018B,nvidia/nemotron-3-nano-omni,lean,QS-FA18,quant-scope,1,0,FALSE
234,QS018B,nvidia/nemotron-3-nano-omni,lean,QS-FA18,quant-scope,1,0,FALSE
234,QS018B,nvidia/nemotron-3-nano-omni,lean,QS-FA18,quant-scope,1,0,FALSE
234,QS018B,nvidia/nemotron-3-nano-omni,lean,QS-FA18,quant-scope,1,0,FALSE
235,QS019A,nvidia/nemotron-3-nano-omni,lean,QS-FA19,quant-scope,1,0,TRUE
235,QS019A,nvidia/nemotron-3-nano-omni,lean,QS-FA19,quant-scope,1,0,TRUE
235,QS019A,nvidia/nemotron-3-nano-omni,lean,QS-FA19,quant-scope,1,0,TRUE
235,QS019A,nvidia/nemotron-3-nano-omni,lean,QS-FA19,quant-scope,1,0,TRUE
235,QS019A,nvidia/nemotron-3-nano-omni,lean,QS-FA19,quant-scope,1,0,TRUE
235,QS019A,nvidia/nemotron-3-nano-omni,lean,QS-FA19,quant-scope,1,0,TRUE
236,QS019B,nvidia/nemotron-3-nano-omni,lean,QS-FA19,quant-scope,1,0,FALSE
236,QS019B,nvidia/nemotron-3-nano-omni,lean,QS-FA19,quant-scope,1,0,FALSE
236,QS019B,nvidia/nemotron-3-nano-omni,lean,QS-FA19,quant-scope,1,0,FALSE
236,QS019B,nvidia/nemotron-3-nano-omni,lean,QS-FA19,quant-scope,1,0,FALSE
236,QS019B,nvidia/nemotron-3-nano-omni,lean,QS-FA19,quant-scope,1,0,FALSE
236,QS019B,nvidia/nemotron-3-nano-omni,lean,QS-FA19,quant-scope,1,0,FALSE
237,QS020A,nvidia/nemotron-3-nano-omni,lean,QS-FA20,quant-scope,0,0,TRUE
237,QS020A,nvidia/nemotron-3-nano-omni,lean,QS-FA20,quant-scope,0,0,TRUE
237,QS020A,nvidia/nemotron-3-nano-omni,lean,QS-FA20,quant-scope,0,0,TRUE
237,QS020A,nvidia/nemotron-3-nano-omni,lean,QS-FA20,quant-scope,0,0,TRUE
237,QS020A,nvidia/nemotron-3-nano-omni,lean,QS-FA20,quant-scope,0,0,TRUE
237,QS020A,nvidia/nemotron-3-nano-omni,lean,QS-FA20,quant-scope,0,0,TRUE
238,QS020B,nvidia/nemotron-3-nano-omni,lean,QS-FA20,quant-scope,1,0,FALSE
238,QS020B,nvidia/nemotron-3-nano-omni,lean,QS-FA20,quant-scope,1,0,FALSE
238,QS020B,nvidia/nemotron-3-nano-omni,lean,QS-FA20,quant-scope,1,0,FALSE
238,QS020B,nvidia/nemotron-3-nano-omni,lean,QS-FA20,quant-scope,1,0,FALSE
238,QS020B,nvidia/nemotron-3-nano-omni,lean,QS-FA20,quant-scope,1,0,FALSE
238,QS020B,nvidia/nemotron-3-nano-omni,lean,QS-FA20,quant-scope,1,0,FALSE
239,QS021A,nvidia/nemotron-3-nano-omni,lean,QS-FA21,quant-scope,1,0,TRUE
239,QS021A,nvidia/nemotron-3-nano-omni,lean,QS-FA21,quant-scope,1,0,TRUE
239,QS021A,nvidia/nemotron-3-nano-omni,lean,QS-FA21,quant-scope,1,0,TRUE
239,QS021A,nvidia/nemotron-3-nano-omni,lean,QS-FA21,quant-scope,1,0,TRUE
239,QS021A,nvidia/nemotron-3-nano-omni,lean,QS-FA21,quant-scope,1,0,TRUE
239,QS021A,nvidia/nemotron-3-nano-omni,lean,QS-FA21,quant-scope,1,0,TRUE
240,QS021B,nvidia/nemotron-3-nano-omni,lean,QS-FA21,quant-scope,1,0,FALSE
240,QS021B,nvidia/nemotron-3-nano-omni,lean,QS-FA21,quant-scope,1,0,FALSE
240,QS021B,nvidia/nemotron-3-nano-omni,lean,QS-FA21,quant-scope,1,0,FALSE
240,QS021B,nvidia/nemotron-3-nano-omni,lean,QS-FA21,quant-scope,1,0,FALSE
240,QS021B,nvidia/nemotron-3-nano-omni,lean,QS-FA21,quant-scope,1,0,FALSE
240,QS021B,nvidia/nemotron-3-nano-omni,lean,QS-FA21,quant-scope,1,0,FALSE
241,QS022A,nvidia/nemotron-3-nano-omni,lean,QS-FA22,quant-scope,1,0,TRUE
241,QS022A,nvidia/nemotron-3-nano-omni,lean,QS-FA22,quant-scope,1,0,TRUE
241,QS022A,nvidia/nemotron-3-nano-omni,lean,QS-FA22,quant-scope,1,0,TRUE
241,QS022A,nvidia/nemotron-3-nano-omni,lean,QS-FA22,quant-scope,1,0,TRUE
241,QS022A,nvidia/nemotron-3-nano-omni,lean,QS-FA22,quant-scope,1,0,TRUE
241,QS022A,nvidia/nemotron-3-nano-omni,lean,QS-FA22,quant-scope,1,0,TRUE
242,QS022B,nvidia/nemotron-3-nano-omni,lean,QS-FA22,quant-scope,1,0,FALSE
242,QS022B,nvidia/nemotron-3-nano-omni,lean,QS-FA22,quant-scope,1,0,FALSE
242,QS022B,nvidia/nemotron-3-nano-omni,lean,QS-FA22,quant-scope,1,0,FALSE
242,QS022B,nvidia/nemotron-3-nano-omni,lean,QS-FA22,quant-scope,1,0,FALSE
242,QS022B,nvidia/nemotron-3-nano-omni,lean,QS-FA22,quant-scope,1,0,FALSE
242,QS022B,nvidia/nemotron-3-nano-omni,lean,QS-FA22,quant-scope,1,0,FALSE
243,QS023A,nvidia/nemotron-3-nano-omni,lean,QS-FA23,quant-scope,1,0,TRUE
243,QS023A,nvidia/nemotron-3-nano-omni,lean,QS-FA23,quant-scope,1,0,TRUE
243,QS023A,nvidia/nemotron-3-nano-omni,lean,QS-FA23,quant-scope,1,0,TRUE
243,QS023A,nvidia/nemotron-3-nano-omni,lean,QS-FA23,quant-scope,1,0,TRUE
243,QS023A,nvidia/nemotron-3-nano-omni,lean,QS-FA23,quant-scope,1,0,TRUE
243,QS023A,nvidia/nemotron-3-nano-omni,lean,QS-FA23,quant-scope,1,0,TRUE
244,QS023B,nvidia/nemotron-3-nano-omni,lean,QS-FA23,quant-scope,1,0,FALSE
244,QS023B,nvidia/nemotron-3-nano-omni,lean,QS-FA23,quant-scope,1,0,FALSE
244,QS023B,nvidia/nemotron-3-nano-omni,lean,QS-FA23,quant-scope,1,0,FALSE
244,QS023B,nvidia/nemotron-3-nano-omni,lean,QS-FA23,quant-scope,1,0,FALSE
244,QS023B,nvidia/nemotron-3-nano-omni,lean,QS-FA23,quant-scope,1,0,FALSE
244,QS023B,nvidia/nemotron-3-nano-omni,lean,QS-FA23,quant-scope,1,0,FALSE
245,QS024A,nvidia/nemotron-3-nano-omni,lean,QS-FA24,quant-scope,1,0,TRUE
245,QS024A,nvidia/nemotron-3-nano-omni,lean,QS-FA24,quant-scope,1,0,TRUE
245,QS024A,nvidia/nemotron-3-nano-omni,lean,QS-FA24,quant-scope,1,0,TRUE
245,QS024A,nvidia/nemotron-3-nano-omni,lean,QS-FA24,quant-scope,1,0,TRUE
245,QS024A,nvidia/nemotron-3-nano-omni,lean,QS-FA24,quant-scope,1,0,TRUE
245,QS024A,nvidia/nemotron-3-nano-omni,lean,QS-FA24,quant-scope,1,0,TRUE
246,QS024B,nvidia/nemotron-3-nano-omni,lean,QS-FA24,quant-scope,1,0,FALSE
246,QS024B,nvidia/nemotron-3-nano-omni,lean,QS-FA24,quant-scope,1,0,FALSE
246,QS024B,nvidia/nemotron-3-nano-omni,lean,QS-FA24,quant-scope,1,0,FALSE
246,QS024B,nvidia/nemotron-3-nano-omni,lean,QS-FA24,quant-scope,1,0,FALSE
246,QS024B,nvidia/nemotron-3-nano-omni,lean,QS-FA24,quant-scope,1,0,FALSE
246,QS024B,nvidia/nemotron-3-nano-omni,lean,QS-FA24,quant-scope,1,0,FALSE
247,QS025A,nvidia/nemotron-3-nano-omni,lean,QS-FA25,quant-scope,1,0,TRUE
247,QS025A,nvidia/nemotron-3-nano-omni,lean,QS-FA25,quant-scope,1,0,TRUE
247,QS025A,nvidia/nemotron-3-nano-omni,lean,QS-FA25,quant-scope,1,0,TRUE
247,QS025A,nvidia/nemotron-3-nano-omni,lean,QS-FA25,quant-scope,1,0,TRUE
247,QS025A,nvidia/nemotron-3-nano-omni,lean,QS-FA25,quant-scope,1,0,TRUE
247,QS025A,nvidia/nemotron-3-nano-omni,lean,QS-FA25,quant-scope,1,0,TRUE
248,QS025B,nvidia/nemotron-3-nano-omni,lean,QS-FA25,quant-scope,1,0,FALSE
248,QS025B,nvidia/nemotron-3-nano-omni,lean,QS-FA25,quant-scope,1,0,FALSE
248,QS025B,nvidia/nemotron-3-nano-omni,lean,QS-FA25,quant-scope,1,0,FALSE
248,QS025B,nvidia/nemotron-3-nano-omni,lean,QS-FA25,quant-scope,1,0,FALSE
248,QS025B,nvidia/nemotron-3-nano-omni,lean,QS-FA25,quant-scope,1,0,FALSE
248,QS025B,nvidia/nemotron-3-nano-omni,lean,QS-FA25,quant-scope,1,0,FALSE
249,QS026A,nvidia/nemotron-3-nano-omni,lean,QS-FA26,quant-scope,0,0,TRUE
249,QS026A,nvidia/nemotron-3-nano-omni,lean,QS-FA26,quant-scope,0,0,TRUE
249,QS026A,nvidia/nemotron-3-nano-omni,lean,QS-FA26,quant-scope,0,0,TRUE
249,QS026A,nvidia/nemotron-3-nano-omni,lean,QS-FA26,quant-scope,0,0,TRUE
249,QS026A,nvidia/nemotron-3-nano-omni,lean,QS-FA26,quant-scope,0,0,TRUE
249,QS026A,nvidia/nemotron-3-nano-omni,lean,QS-FA26,quant-scope,0,0,TRUE
250,QS026B,nvidia/nemotron-3-nano-omni,lean,QS-FA26,quant-scope,1,0,FALSE
250,QS026B,nvidia/nemotron-3-nano-omni,lean,QS-FA26,quant-scope,1,0,FALSE
250,QS026B,nvidia/nemotron-3-nano-omni,lean,QS-FA26,quant-scope,1,0,FALSE
250,QS026B,nvidia/nemotron-3-nano-omni,lean,QS-FA26,quant-scope,1,0,FALSE
250,QS026B,nvidia/nemotron-3-nano-omni,lean,QS-FA26,quant-scope,1,0,FALSE
250,QS026B,nvidia/nemotron-3-nano-omni,lean,QS-FA26,quant-scope,1,0,FALSE
251,QS027A,nvidia/nemotron-3-nano-omni,lean,QS-FA27,quant-scope,0,0,TRUE
251,QS027A,nvidia/nemotron-3-nano-omni,lean,QS-FA27,quant-scope,0,0,TRUE
251,QS027A,nvidia/nemotron-3-nano-omni,lean,QS-FA27,quant-scope,0,0,TRUE
251,QS027A,nvidia/nemotron-3-nano-omni,lean,QS-FA27,quant-scope,0,0,TRUE
251,QS027A,nvidia/nemotron-3-nano-omni,lean,QS-FA27,quant-scope,0,0,TRUE
251,QS027A,nvidia/nemotron-3-nano-omni,lean,QS-FA27,quant-scope,0,0,TRUE
252,QS027B,nvidia/nemotron-3-nano-omni,lean,QS-FA27,quant-scope,1,0,FALSE
252,QS027B,nvidia/nemotron-3-nano-omni,lean,QS-FA27,quant-scope,1,0,FALSE
252,QS027B,nvidia/nemotron-3-nano-omni,lean,QS-FA27,quant-scope,1,0,FALSE
252,QS027B,nvidia/nemotron-3-nano-omni,lean,QS-FA27,quant-scope,1,0,FALSE
252,QS027B,nvidia/nemotron-3-nano-omni,lean,QS-FA27,quant-scope,1,0,FALSE
252,QS027B,nvidia/nemotron-3-nano-omni,lean,QS-FA27,quant-scope,1,0,FALSE
253,QS028A,nvidia/nemotron-3-nano-omni,lean,QS-FA28,quant-scope,1,0,TRUE
253,QS028A,nvidia/nemotron-3-nano-omni,lean,QS-FA28,quant-scope,1,0,TRUE
253,QS028A,nvidia/nemotron-3-nano-omni,lean,QS-FA28,quant-scope,1,0,TRUE
253,QS028A,nvidia/nemotron-3-nano-omni,lean,QS-FA28,quant-scope,1,0,TRUE
253,QS028A,nvidia/nemotron-3-nano-omni,lean,QS-FA28,quant-scope,1,0,TRUE
253,QS028A,nvidia/nemotron-3-nano-omni,lean,QS-FA28,quant-scope,1,0,TRUE
254,QS028B,nvidia/nemotron-3-nano-omni,lean,QS-FA28,quant-scope,1,0,FALSE
254,QS028B,nvidia/nemotron-3-nano-omni,lean,QS-FA28,quant-scope,1,0,FALSE
254,QS028B,nvidia/nemotron-3-nano-omni,lean,QS-FA28,quant-scope,1,0,FALSE
254,QS028B,nvidia/nemotron-3-nano-omni,lean,QS-FA28,quant-scope,1,0,FALSE
254,QS028B,nvidia/nemotron-3-nano-omni,lean,QS-FA28,quant-scope,1,0,FALSE
254,QS028B,nvidia/nemotron-3-nano-omni,lean,QS-FA28,quant-scope,1,0,FALSE
255,QS029A,nvidia/nemotron-3-nano-omni,lean,QS-FA29,quant-scope,1,0,TRUE
255,QS029A,nvidia/nemotron-3-nano-omni,lean,QS-FA29,quant-scope,1,0,TRUE
255,QS029A,nvidia/nemotron-3-nano-omni,lean,QS-FA29,quant-scope,1,0,TRUE
255,QS029A,nvidia/nemotron-3-nano-omni,lean,QS-FA29,quant-scope,1,0,TRUE
255,QS029A,nvidia/nemotron-3-nano-omni,lean,QS-FA29,quant-scope,1,0,TRUE
255,QS029A,nvidia/nemotron-3-nano-omni,lean,QS-FA29,quant-scope,1,0,TRUE
256,QS029B,nvidia/nemotron-3-nano-omni,lean,QS-FA29,quant-scope,1,0,FALSE
256,QS029B,nvidia/nemotron-3-nano-omni,lean,QS-FA29,quant-scope,1,0,FALSE
256,QS029B,nvidia/nemotron-3-nano-omni,lean,QS-FA29,quant-scope,1,0,FALSE
256,QS029B,nvidia/nemotron-3-nano-omni,lean,QS-FA29,quant-scope,1,0,FALSE
256,QS029B,nvidia/nemotron-3-nano-omni,lean,QS-FA29,quant-scope,1,0,FALSE
256,QS029B,nvidia/nemotron-3-nano-omni,lean,QS-FA29,quant-scope,1,0,FALSE
257,QS030A,nvidia/nemotron-3-nano-omni,lean,QS-FA30,quant-scope,0,0,TRUE
257,QS030A,nvidia/nemotron-3-nano-omni,lean,QS-FA30,quant-scope,0,0,TRUE
257,QS030A,nvidia/nemotron-3-nano-omni,lean,QS-FA30,quant-scope,0,0,TRUE
257,QS030A,nvidia/nemotron-3-nano-omni,lean,QS-FA30,quant-scope,0,0,TRUE
257,QS030A,nvidia/nemotron-3-nano-omni,lean,QS-FA30,quant-scope,0,0,TRUE
257,QS030A,nvidia/nemotron-3-nano-omni,lean,QS-FA30,quant-scope,0,0,TRUE
258,QS030B,nvidia/nemotron-3-nano-omni,lean,QS-FA30,quant-scope,1,0,FALSE
258,QS030B,nvidia/nemotron-3-nano-omni,lean,QS-FA30,quant-scope,1,0,FALSE
258,QS030B,nvidia/nemotron-3-nano-omni,lean,QS-FA30,quant-scope,1,0,FALSE
258,QS030B,nvidia/nemotron-3-nano-omni,lean,QS-FA30,quant-scope,1,0,FALSE
258,QS030B,nvidia/nemotron-3-nano-omni,lean,QS-FA30,quant-scope,1,0,FALSE
258,QS030B,nvidia/nemotron-3-nano-omni,lean,QS-FA30,quant-scope,1,0,FALSE
259,QS031A,nvidia/nemotron-3-nano-omni,lean,QS-FA31,quant-scope,1,0,TRUE
259,QS031A,nvidia/nemotron-3-nano-omni,lean,QS-FA31,quant-scope,1,0,TRUE
259,QS031A,nvidia/nemotron-3-nano-omni,lean,QS-FA31,quant-scope,1,0,TRUE
259,QS031A,nvidia/nemotron-3-nano-omni,lean,QS-FA31,quant-scope,1,0,TRUE
259,QS031A,nvidia/nemotron-3-nano-omni,lean,QS-FA31,quant-scope,1,0,TRUE
259,QS031A,nvidia/nemotron-3-nano-omni,lean,QS-FA31,quant-scope,1,0,TRUE
260,QS031B,nvidia/nemotron-3-nano-omni,lean,QS-FA31,quant-scope,1,0,FALSE
260,QS031B,nvidia/nemotron-3-nano-omni,lean,QS-FA31,quant-scope,1,0,FALSE
260,QS031B,nvidia/nemotron-3-nano-omni,lean,QS-FA31,quant-scope,1,0,FALSE
260,QS031B,nvidia/nemotron-3-nano-omni,lean,QS-FA31,quant-scope,1,0,FALSE
260,QS031B,nvidia/nemotron-3-nano-omni,lean,QS-FA31,quant-scope,1,0,FALSE
260,QS031B,nvidia/nemotron-3-nano-omni,lean,QS-FA31,quant-scope,1,0,FALSE
261,QS032A,nvidia/nemotron-3-nano-omni,lean,QS-FA32,quant-scope,1,0,TRUE
261,QS032A,nvidia/nemotron-3-nano-omni,lean,QS-FA32,quant-scope,1,0,TRUE
261,QS032A,nvidia/nemotron-3-nano-omni,lean,QS-FA32,quant-scope,1,0,TRUE
261,QS032A,nvidia/nemotron-3-nano-omni,lean,QS-FA32,quant-scope,1,0,TRUE
261,QS032A,nvidia/nemotron-3-nano-omni,lean,QS-FA32,quant-scope,1,0,TRUE
261,QS032A,nvidia/nemotron-3-nano-omni,lean,QS-FA32,quant-scope,1,0,TRUE
262,QS032B,nvidia/nemotron-3-nano-omni,lean,QS-FA32,quant-scope,1,0,FALSE
262,QS032B,nvidia/nemotron-3-nano-omni,lean,QS-FA32,quant-scope,1,0,FALSE
262,QS032B,nvidia/nemotron-3-nano-omni,lean,QS-FA32,quant-scope,1,0,FALSE
262,QS032B,nvidia/nemotron-3-nano-omni,lean,QS-FA32,quant-scope,1,0,FALSE
262,QS032B,nvidia/nemotron-3-nano-omni,lean,QS-FA32,quant-scope,1,0,FALSE
262,QS032B,nvidia/nemotron-3-nano-omni,lean,QS-FA32,quant-scope,1,0,FALSE
263,QS033A,nvidia/nemotron-3-nano-omni,lean,QS-FA33,quant-scope,0,0,TRUE
263,QS033A,nvidia/nemotron-3-nano-omni,lean,QS-FA33,quant-scope,0,0,TRUE
263,QS033A,nvidia/nemotron-3-nano-omni,lean,QS-FA33,quant-scope,0,0,TRUE
263,QS033A,nvidia/nemotron-3-nano-omni,lean,QS-FA33,quant-scope,0,0,TRUE
263,QS033A,nvidia/nemotron-3-nano-omni,lean,QS-FA33,quant-scope,0,0,TRUE
263,QS033A,nvidia/nemotron-3-nano-omni,lean,QS-FA33,quant-scope,0,0,TRUE
264,QS033B,nvidia/nemotron-3-nano-omni,lean,QS-FA33,quant-scope,1,0,FALSE
264,QS033B,nvidia/nemotron-3-nano-omni,lean,QS-FA33,quant-scope,1,0,FALSE
264,QS033B,nvidia/nemotron-3-nano-omni,lean,QS-FA33,quant-scope,1,0,FALSE
264,QS033B,nvidia/nemotron-3-nano-omni,lean,QS-FA33,quant-scope,1,0,FALSE
264,QS033B,nvidia/nemotron-3-nano-omni,lean,QS-FA33,quant-scope,1,0,FALSE
264,QS033B,nvidia/nemotron-3-nano-omni,lean,QS-FA33,quant-scope,1,0,FALSE
265,QS034A,nvidia/nemotron-3-nano-omni,lean,QS-FA34,quant-scope,0,0,TRUE
265,QS034A,nvidia/nemotron-3-nano-omni,lean,QS-FA34,quant-scope,0,0,TRUE
265,QS034A,nvidia/nemotron-3-nano-omni,lean,QS-FA34,quant-scope,0,0,TRUE
265,QS034A,nvidia/nemotron-3-nano-omni,lean,QS-FA34,quant-scope,0,0,TRUE
265,QS034A,nvidia/nemotron-3-nano-omni,lean,QS-FA34,quant-scope,0,0,TRUE
265,QS034A,nvidia/nemotron-3-nano-omni,lean,QS-FA34,quant-scope,0,0,TRUE
266,QS034B,nvidia/nemotron-3-nano-omni,lean,QS-FA34,quant-scope,1,0,FALSE
266,QS034B,nvidia/nemotron-3-nano-omni,lean,QS-FA34,quant-scope,1,0,FALSE
266,QS034B,nvidia/nemotron-3-nano-omni,lean,QS-FA34,quant-scope,1,0,FALSE
266,QS034B,nvidia/nemotron-3-nano-omni,lean,QS-FA34,quant-scope,1,0,FALSE
266,QS034B,nvidia/nemotron-3-nano-omni,lean,QS-FA34,quant-scope,1,0,FALSE
266,QS034B,nvidia/nemotron-3-nano-omni,lean,QS-FA34,quant-scope,1,0,FALSE
267,QS035A,nvidia/nemotron-3-nano-omni,lean,QS-FA35,quant-scope,1,0,TRUE
267,QS035A,nvidia/nemotron-3-nano-omni,lean,QS-FA35,quant-scope,1,0,TRUE
267,QS035A,nvidia/nemotron-3-nano-omni,lean,QS-FA35,quant-scope,1,0,TRUE
267,QS035A,nvidia/nemotron-3-nano-omni,lean,QS-FA35,quant-scope,1,0,TRUE
267,QS035A,nvidia/nemotron-3-nano-omni,lean,QS-FA35,quant-scope,1,0,TRUE
267,QS035A,nvidia/nemotron-3-nano-omni,lean,QS-FA35,quant-scope,1,0,TRUE
268,QS035B,nvidia/nemotron-3-nano-omni,lean,QS-FA35,quant-scope,1,0,FALSE
268,QS035B,nvidia/nemotron-3-nano-omni,lean,QS-FA35,quant-scope,1,0,FALSE
268,QS035B,nvidia/nemotron-3-nano-omni,lean,QS-FA35,quant-scope,1,0,FALSE
268,QS035B,nvidia/nemotron-3-nano-omni,lean,QS-FA35,quant-scope,1,0,FALSE
268,QS035B,nvidia/nemotron-3-nano-omni,lean,QS-FA35,quant-scope,1,0,FALSE
268,QS035B,nvidia/nemotron-3-nano-omni,lean,QS-FA35,quant-scope,1,0,FALSE
269,QS036A,nvidia/nemotron-3-nano-omni,lean,QS-FA36,quant-scope,0,0,TRUE
269,QS036A,nvidia/nemotron-3-nano-omni,lean,QS-FA36,quant-scope,0,0,TRUE
269,QS036A,nvidia/nemotron-3-nano-omni,lean,QS-FA36,quant-scope,0,0,TRUE
269,QS036A,nvidia/nemotron-3-nano-omni,lean,QS-FA36,quant-scope,0,0,TRUE
269,QS036A,nvidia/nemotron-3-nano-omni,lean,QS-FA36,quant-scope,0,0,TRUE
269,QS036A,nvidia/nemotron-3-nano-omni,lean,QS-FA36,quant-scope,0,0,TRUE
270,QS036B,nvidia/nemotron-3-nano-omni,lean,QS-FA36,quant-scope,1,0,FALSE
270,QS036B,nvidia/nemotron-3-nano-omni,lean,QS-FA36,quant-scope,1,0,FALSE
270,QS036B,nvidia/nemotron-3-nano-omni,lean,QS-FA36,quant-scope,1,0,FALSE
270,QS036B,nvidia/nemotron-3-nano-omni,lean,QS-FA36,quant-scope,1,0,FALSE
270,QS036B,nvidia/nemotron-3-nano-omni,lean,QS-FA36,quant-scope,1,0,FALSE
270,QS036B,nvidia/nemotron-3-nano-omni,lean,QS-FA36,quant-scope,1,0,FALSE
271,QS037A,nvidia/nemotron-3-nano-omni,lean,QS-FA37,quant-scope,1,0,TRUE
271,QS037A,nvidia/nemotron-3-nano-omni,lean,QS-FA37,quant-scope,1,0,TRUE
271,QS037A,nvidia/nemotron-3-nano-omni,lean,QS-FA37,quant-scope,1,0,TRUE
271,QS037A,nvidia/nemotron-3-nano-omni,lean,QS-FA37,quant-scope,1,0,TRUE
271,QS037A,nvidia/nemotron-3-nano-omni,lean,QS-FA37,quant-scope,1,0,TRUE
271,QS037A,nvidia/nemotron-3-nano-omni,lean,QS-FA37,quant-scope,1,0,TRUE
272,QS037B,nvidia/nemotron-3-nano-omni,lean,QS-FA37,quant-scope,1,0,FALSE
272,QS037B,nvidia/nemotron-3-nano-omni,lean,QS-FA37,quant-scope,1,0,FALSE
272,QS037B,nvidia/nemotron-3-nano-omni,lean,QS-FA37,quant-scope,1,0,FALSE
272,QS037B,nvidia/nemotron-3-nano-omni,lean,QS-FA37,quant-scope,1,0,FALSE
272,QS037B,nvidia/nemotron-3-nano-omni,lean,QS-FA37,quant-scope,1,0,FALSE
272,QS037B,nvidia/nemotron-3-nano-omni,lean,QS-FA37,quant-scope,1,0,FALSE
273,QS038A,nvidia/nemotron-3-nano-omni,lean,QS-FA38,quant-scope,0,0,TRUE
273,QS038A,nvidia/nemotron-3-nano-omni,lean,QS-FA38,quant-scope,0,0,TRUE
273,QS038A,nvidia/nemotron-3-nano-omni,lean,QS-FA38,quant-scope,0,0,TRUE
273,QS038A,nvidia/nemotron-3-nano-omni,lean,QS-FA38,quant-scope,0,0,TRUE
273,QS038A,nvidia/nemotron-3-nano-omni,lean,QS-FA38,quant-scope,0,0,TRUE
273,QS038A,nvidia/nemotron-3-nano-omni,lean,QS-FA38,quant-scope,0,0,TRUE
274,QS038B,nvidia/nemotron-3-nano-omni,lean,QS-FA38,quant-scope,1,0,FALSE
274,QS038B,nvidia/nemotron-3-nano-omni,lean,QS-FA38,quant-scope,1,0,FALSE
274,QS038B,nvidia/nemotron-3-nano-omni,lean,QS-FA38,quant-scope,1,0,FALSE
274,QS038B,nvidia/nemotron-3-nano-omni,lean,QS-FA38,quant-scope,1,0,FALSE
274,QS038B,nvidia/nemotron-3-nano-omni,lean,QS-FA38,quant-scope,1,0,FALSE
274,QS038B,nvidia/nemotron-3-nano-omni,lean,QS-FA38,quant-scope,1,0,FALSE
275,QS039A,nvidia/nemotron-3-nano-omni,lean,QS-FA39,quant-scope,1,0,TRUE
275,QS039A,nvidia/nemotron-3-nano-omni,lean,QS-FA39,quant-scope,1,0,TRUE
275,QS039A,nvidia/nemotron-3-nano-omni,lean,QS-FA39,quant-scope,1,0,TRUE
275,QS039A,nvidia/nemotron-3-nano-omni,lean,QS-FA39,quant-scope,1,0,TRUE
275,QS039A,nvidia/nemotron-3-nano-omni,lean,QS-FA39,quant-scope,1,0,TRUE
275,QS039A,nvidia/nemotron-3-nano-omni,lean,QS-FA39,quant-scope,1,0,TRUE
276,QS039B,nvidia/nemotron-3-nano-omni,lean,QS-FA39,quant-scope,1,0,FALSE
276,QS039B,nvidia/nemotron-3-nano-omni,lean,QS-FA39,quant-scope,1,0,FALSE
276,QS039B,nvidia/nemotron-3-nano-omni,lean,QS-FA39,quant-scope,1,0,FALSE
276,QS039B,nvidia/nemotron-3-nano-omni,lean,QS-FA39,quant-scope,1,0,FALSE
276,QS039B,nvidia/nemotron-3-nano-omni,lean,QS-FA39,quant-scope,1,0,FALSE
276,QS039B,nvidia/nemotron-3-nano-omni,lean,QS-FA39,quant-scope,1,0,FALSE
277,QS040A,nvidia/nemotron-3-nano-omni,lean,QS-FA40,quant-scope,0,0,TRUE
277,QS040A,nvidia/nemotron-3-nano-omni,lean,QS-FA40,quant-scope,0,0,TRUE
277,QS040A,nvidia/nemotron-3-nano-omni,lean,QS-FA40,quant-scope,0,0,TRUE
277,QS040A,nvidia/nemotron-3-nano-omni,lean,QS-FA40,quant-scope,0,0,TRUE
277,QS040A,nvidia/nemotron-3-nano-omni,lean,QS-FA40,quant-scope,0,0,TRUE
277,QS040A,nvidia/nemotron-3-nano-omni,lean,QS-FA40,quant-scope,0,0,TRUE
278,QS040B,nvidia/nemotron-3-nano-omni,lean,QS-FA40,quant-scope,1,0,FALSE
278,QS040B,nvidia/nemotron-3-nano-omni,lean,QS-FA40,quant-scope,1,0,FALSE
278,QS040B,nvidia/nemotron-3-nano-omni,lean,QS-FA40,quant-scope,1,0,FALSE
278,QS040B,nvidia/nemotron-3-nano-omni,lean,QS-FA40,quant-scope,1,0,FALSE
278,QS040B,nvidia/nemotron-3-nano-omni,lean,QS-FA40,quant-scope,1,0,FALSE
278,QS040B,nvidia/nemotron-3-nano-omni,lean,QS-FA40,quant-scope,1,0,FALSE
279,QS041A,nvidia/nemotron-3-nano-omni,lean,QS-FA41,quant-scope,0,0,TRUE
279,QS041A,nvidia/nemotron-3-nano-omni,lean,QS-FA41,quant-scope,0,0,TRUE
279,QS041A,nvidia/nemotron-3-nano-omni,lean,QS-FA41,quant-scope,0,0,TRUE
279,QS041A,nvidia/nemotron-3-nano-omni,lean,QS-FA41,quant-scope,0,0,TRUE
279,QS041A,nvidia/nemotron-3-nano-omni,lean,QS-FA41,quant-scope,0,0,TRUE
279,QS041A,nvidia/nemotron-3-nano-omni,lean,QS-FA41,quant-scope,0,0,TRUE
280,QS041B,nvidia/nemotron-3-nano-omni,lean,QS-FA41,quant-scope,1,0,FALSE
280,QS041B,nvidia/nemotron-3-nano-omni,lean,QS-FA41,quant-scope,1,0,FALSE
